grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step,eval_loss,eval_loss_q0,eval_loss_q1,eval_loss_q2,eval_loss_q3,eval_mse,eval_mse_q0,eval_mse_q1,eval_mse_q2,eval_mse_q3
0.2591528793034253,0.5961592531204223,0.25038114,0.42556164,0.7116874,1.0170456,0.42824050724506363,0.08331246,0.25821272,0.5424785,0.84901184,102464,1600,,,,,,,,,,
0.28265315256361123,0.5835419249534608,0.24185093,0.4140818,0.6933707,1.0184636,0.4233986836671828,0.081385374,0.2549148,0.5326616,0.858146,105664,1650,,,,,,,,,,
0.2581212242265066,0.5796142542362214,0.23389181,0.40270078,0.69105345,1.002232,0.42653975963592533,0.080794565,0.2478327,0.53796107,0.8510477,108864,1700,,,,,,,,,,
0.2645567133025435,0.5788343459367754,0.22411962,0.39724478,0.6677022,1.008753,0.4321592473983764,0.078066856,0.25019848,0.52144885,0.86145407,112064,1750,,,,,,,,,,
0.2541272522982901,0.5683615154027938,0.21974503,0.38878483,0.67266023,0.99459726,0.4280478203296661,0.07834804,0.24818528,0.5325986,0.8554004,115264,1800,,,,,,,,,,
0.2702118717521531,0.5603637206554413,0.21048774,0.37337852,0.65592504,0.99417746,0.4261783558130265,0.07653358,0.23835006,0.52162457,0.86073107,118464,1850,,,,,,,,,,
0.253042183925636,0.545555408000946,0.20352598,0.3624609,0.64744794,0.9818092,0.4168016207218169,0.075012214,0.23280181,0.5189566,0.8534554,121664,1900,,,,,,,,,,
0.23597267295171653,0.5487316209077836,0.19399935,0.36051098,0.64664847,0.9760794,0.4254078435897828,0.0707416,0.23788376,0.5237132,0.8516066,124864,1950,,,,,,,,,,
0.25416815418382815,0.5305973207950592,0.19066305,0.3548246,0.6303409,0.9792554,0.41280633985996257,0.07321029,0.23520501,0.5132592,0.8624146,128064,2000,,,,,,,,,,
,,,,,,,,,,,,,0.6114028692245483,0.20290266,0.3736302,0.6326011,1.0190647,0.4951746463775635,0.074383825,0.2621421,0.51925135,0.9023367
0.24622220031780867,0.5231672817468641,0.17912115,0.3332888,0.63061935,0.9709691,0.41187329828739166,0.06878582,0.22325012,0.51853025,0.8581683,131264,2050,,,,,,,,,,
0.23699079830367653,0.5061607617139818,0.17835015,0.3389237,0.61425793,0.95265424,0.39846028566360486,0.070648044,0.23088819,0.50745034,0.84439874,134464,2100,,,,,,,,,,
0.24344296822380343,0.5175204503536227,0.17073742,0.3266149,0.6181567,0.9632319,0.41547102630138394,0.06807753,0.2255872,0.5148215,0.8620676,137664,2150,,,,,,,,,,
0.22572802629805783,0.5116529053449632,0.1645146,0.32636735,0.6118761,0.9514344,0.4133888471126556,0.06689815,0.22797665,0.513023,0.85322773,140864,2200,,,,,,,,,,
0.2548455142010577,0.5086426717042921,0.15836231,0.3147719,0.5919178,0.9505568,0.41383704066276544,0.06389216,0.21967475,0.49625865,0.8565566,144064,2250,,,,,,,,,,
0.2501570141431362,0.5011056113243102,0.15937115,0.3055352,0.5899842,0.94430566,0.40951495766639706,0.0662054,0.21578579,0.49752966,0.8533886,147264,2300,,,,,,,,,,
0.25523858161188173,0.5038420474529268,0.15343383,0.30697578,0.58910006,0.9478509,0.41616706311702706,0.064958826,0.21888088,0.50181067,0.86097014,150464,2350,,,,,,,,,,
0.23910802282503085,0.49099736630916596,0.14548092,0.2935237,0.5750412,0.93422043,0.40765208840370165,0.061450515,0.21120362,0.49102062,0.85118014,153664,2400,,,,,,,,,,
0.23592415056064853,0.48588737607002264,0.14055441,0.29505536,0.5769534,0.9328755,0.40543629586696617,0.061618455,0.21321332,0.49603924,0.85268474,156864,2450,,,,,,,,,,
0.22945192074750595,0.4677676790952683,0.14118172,0.28553474,0.57351893,0.92723626,0.39039819538593284,0.06334583,0.20870689,0.4960502,0.8498773,160064,2500,,,,,,,,,,
0.2454869363833753,0.4806085461378098,0.13483582,0.28599852,0.5702993,0.92293864,0.40603229105472555,0.060160458,0.21168078,0.49586335,0.84806716,163264,2550,,,,,,,,,,
0.23751879315831054,0.4775753742456437,0.13018285,0.2828286,0.5692298,0.93454015,0.40580088853836055,0.05874909,0.2104948,0.4978827,0.86256444,166464,2600,,,,,,,,,,
0.23062545147607075,0.4702723759412767,0.12937196,0.27649462,0.55630237,0.91859466,0.4013149148225784,0.05970992,0.20751598,0.48802412,0.84969515,169664,2650,,,,,,,,,,
0.23694127368452705,0.4700808864831926,0.12340886,0.26853055,0.55164886,0.91672575,0.403769937157631,0.057225272,0.20250925,0.48631573,0.84902465,172864,2700,,,,,,,,,,
0.24276929842534387,0.46509901762008665,0.12352573,0.26799223,0.5521985,0.9100292,0.4011469846963884,0.059551623,0.20519781,0.48790112,0.8452532,176064,2750,,,,,,,,,,
0.23728750450282335,0.45479148864746094,0.118530914,0.26287112,0.54430825,0.9133424,0.39279899775981897,0.056805097,0.20094435,0.4815782,0.8517714,179264,2800,,,,,,,,,,
0.2398536728912415,0.4585355865955354,0.117134534,0.2613867,0.55343044,0.9071928,0.39865454137325274,0.056947272,0.20132141,0.49391448,0.84743696,182464,2850,,,,,,,,,,
0.22668265137115753,0.4566236859560013,0.11252128,0.25684145,0.5422662,0.90609556,0.39896505177021035,0.0556948,0.19882473,0.48419696,0.8484366,185664,2900,,,,,,,,,,
0.2455507298928517,0.4576199418306351,0.110316284,0.25501618,0.5386151,0.91218966,0.4012984746694566,0.05440573,0.19830479,0.48155805,0.8566226,188864,2950,,,,,,,,,,
0.2217372289804083,0.44144416689872734,0.1094435,0.246236,0.5349873,0.90525985,0.38757870316505433,0.05568245,0.1921988,0.48208907,0.8504215,192064,3000,,,,,,,,,,
0.22924197338602728,0.4484837913513182,0.10992391,0.248511,0.53411347,0.90424323,0.3960970199108125,0.05700671,0.19654831,0.48164856,0.8520353,195264,3050,,,,,,,,,,
0.22686735182986817,0.44650493085384385,0.10507281,0.23861328,0.52409714,0.902945,0.3955153864622118,0.054431476,0.18758196,0.4730289,0.8517415,198464,3100,,,,,,,,,,
0.23226406575739741,0.4332318705320358,0.102358304,0.24146056,0.53073686,0.89139515,0.3841564726829529,0.05402281,0.19179207,0.4815307,0.8422635,201664,3150,,,,,,,,,,
0.22082077485584836,0.4328976458311081,0.10120914,0.23991098,0.51895195,0.8830691,0.385216389298439,0.053607184,0.19159399,0.47173128,0.835478,204864,3200,,,,,,,,,,
0.23669638374758561,0.43224580109119415,0.09796139,0.24588491,0.5141939,0.8890276,0.3856707084178925,0.05162805,0.19865665,0.4677742,0.84270537,208064,3250,,,,,,,,,,
0.22362062560300866,0.4286562347412108,0.098634675,0.22918907,0.51082295,0.8859263,0.3834489130973816,0.05361698,0.18359037,0.46550795,0.8410482,211264,3300,,,,,,,,,,
0.2312198416846457,0.4409800750017166,0.09530539,0.22809945,0.51403284,0.89082026,0.39721878349781037,0.05156664,0.18426545,0.4702923,0.84708476,214464,3350,,,,,,,,,,
0.2234947977085541,0.4294960147142412,0.092799105,0.22595651,0.5127595,0.8919281,0.38654238343238845,0.050029714,0.18323828,0.46963772,0.84872603,217664,3400,,,,,,,,,,
0.22596353342586542,0.4247927439212799,0.09343395,0.22284527,0.503261,0.8835146,0.3831724315881728,0.051946674,0.18149285,0.46117628,0.8419424,220864,3450,,,,,,,,,,
0.21849536979585515,0.4171060144901276,0.089243606,0.22288817,0.5001916,0.8874439,0.3764200806617737,0.048876546,0.1823201,0.45915142,0.8466479,224064,3500,,,,,,,,,,
0.22181126819392927,0.4241204774379731,0.08924845,0.22336759,0.49658164,0.88389075,0.38465684056282035,0.049705107,0.18466292,0.45664877,0.84425765,227264,3550,,,,,,,,,,
0.22490784343423645,0.4129144209623335,0.087761834,0.2159899,0.5000272,0.87519974,0.3742950958013536,0.048813827,0.1773906,0.46140015,0.8369114,230464,3600,,,,,,,,,,
0.2148733580286648,0.42276871800422666,0.08875283,0.21469854,0.4972187,0.877746,0.38514479279518116,0.050866336,0.1773179,0.459987,0.8397666,233664,3650,,,,,,,,,,
0.21315369358865763,0.4118316155672075,0.086263664,0.20885248,0.4829958,0.871048,0.3750355571508408,0.049670503,0.17254321,0.4454525,0.8343242,236864,3700,,,,,,,,,,
0.23375995989406623,0.4231526350975038,0.08368954,0.21710975,0.4878266,0.8734182,0.3873498249053953,0.04796062,0.18126346,0.45147672,0.8381108,240064,3750,,,,,,,,,,
0.22727153824883958,0.41181318104267123,0.08153807,0.20932882,0.49236307,0.86814475,0.3767348146438598,0.046803474,0.17468497,0.45725352,0.8323159,243264,3800,,,,,,,,,,
0.22894011204997983,0.4103163397312164,0.08266091,0.20691608,0.4828669,0.8726691,0.37562402665615063,0.04802308,0.17229322,0.4480463,0.83798134,246464,3850,,,,,,,,,,
0.21328302480144573,0.41442525267600994,0.08156949,0.20785072,0.4789271,0.87530106,0.38078737616539005,0.048292637,0.17399915,0.4450606,0.8417536,249664,3900,,,,,,,,,,
0.2304832840115455,0.40321920394897465,0.0807025,0.20097971,0.4794912,0.8627765,0.37022762894630423,0.047509838,0.16820148,0.4467416,0.8295446,252864,3950,,,,,,,,,,
0.2149441732137864,0.41053236603736876,0.0803785,0.2028817,0.46966243,0.86436117,0.3781669652462005,0.04770728,0.1702191,0.43713778,0.83270025,256064,4000,,,,,,,,,,
,,,,,,,,,,,,,0.3656770586967468,0.07448413,0.21910141,0.53800595,0.8434686,0.33299341797828674,0.04582164,0.1844724,0.50276154,0.8116578
0.21531151516152586,0.40202977597713474,0.07781604,0.20382325,0.4753187,0.8654776,0.3703335940837862,0.045855284,0.17226194,0.44373938,0.8337983,259264,4050,,,,,,,,,,
0.2108624638725284,0.410653491616249,0.076438315,0.20113465,0.47877547,0.8656191,0.3795334476232529,0.0453969,0.16992708,0.44754407,0.8346225,262464,4100,,,,,,,,,,
0.23004362728433084,0.40516901373863223,0.07656238,0.19754557,0.4728683,0.85659885,0.37471046626567833,0.046343904,0.16673909,0.44245964,0.8261941,265664,4150,,,,,,,,,,
0.21751804416617385,0.40716884791851043,0.07635628,0.19455118,0.4586866,0.8676515,0.3773185062408446,0.04617548,0.16482802,0.42911977,0.83770186,268864,4200,,,,,,,,,,
0.2249131715694032,0.40401276290416716,0.07492958,0.20259401,0.4719088,0.86075157,0.3745136588811874,0.045200396,0.17327097,0.44223377,0.8314655,272064,4250,,,,,,,,,,
0.21712256017312162,0.3924025189876555,0.074059114,0.19768506,0.4529997,0.86927366,0.3633510619401932,0.045063287,0.16846186,0.42419437,0.8401062,275264,4300,,,,,,,,,,
0.21015840173846337,0.39363345444202413,0.07254694,0.19503781,0.46450004,0.8624132,0.36534614145755767,0.04482281,0.16671425,0.43590194,0.83387315,278464,4350,,,,,,,,,,
0.22220711698202103,0.39794089078903205,0.073470056,0.19416185,0.454864,0.8593864,0.3698673993349074,0.04545028,0.16609582,0.42669854,0.83134526,281664,4400,,,,,,,,,,
0.2203490508316428,0.38631500840187066,0.07222237,0.18942557,0.4535613,0.85175496,0.3590659600496293,0.044890672,0.16239941,0.42661512,0.82403344,284864,4450,,,,,,,,,,
0.22829499393526342,0.3936486721038818,0.072223805,0.19178842,0.45831028,0.8543662,0.3665646976232527,0.045271095,0.16422842,0.43127468,0.82756853,288064,4500,,,,,,,,,,
0.21555038151508574,0.38968707084655774,0.06923374,0.18663986,0.4551792,0.8583122,0.36332825541496266,0.04263657,0.16041495,0.42864454,0.8322256,291264,4550,,,,,,,,,,
0.2187433834096055,0.3881930309534072,0.069164515,0.18908727,0.45117852,0.8535541,0.3620947384834291,0.043358903,0.16302586,0.42527324,0.8269366,294464,4600,,,,,,,,,,
0.22412100122873702,0.3851151323318482,0.06843368,0.18880463,0.45243713,0.8478773,0.35934343993663775,0.04272616,0.16295993,0.42656615,0.82223004,297664,4650,,,,,,,,,,
0.21285281339092352,0.389051971435547,0.071764536,0.18529725,0.45771492,0.85513914,0.36364417374134067,0.045559913,0.15995824,0.43260643,0.8301646,300864,4700,,,,,,,,,,
0.2027896178572601,0.38600849330425274,0.068707086,0.18431456,0.4542868,0.84945244,0.3609793424606323,0.043929722,0.15953366,0.42901492,0.82414454,304064,4750,,,,,,,,,,
0.21816844927902526,0.3849367362260818,0.06646333,0.18404275,0.44511256,0.84880424,0.3605306440591812,0.042076413,0.15949717,0.42113405,0.82407475,307264,4800,,,,,,,,,,
0.22976613479527339,0.3855313277244568,0.06725378,0.17698675,0.45311296,0.858716,0.36130347073078184,0.043399606,0.15245672,0.42890504,0.8344071,310464,4850,,,,,,,,,,
0.20922419529267797,0.38252150237560273,0.06638538,0.1797847,0.44802302,0.8528464,0.3588243472576141,0.042318907,0.15627691,0.4244066,0.8292402,313664,4900,,,,,,,,,,
0.21402068159522297,0.38777847528457643,0.06503932,0.17834386,0.45663622,0.84939224,0.3640623432397843,0.04128432,0.15479769,0.43299788,0.8254587,316864,4950,,,,,,,,,,
0.21964503614372005,0.3889161312580109,0.065668724,0.18367457,0.45991173,0.851435,0.36536084055900564,0.042292774,0.16010877,0.43616343,0.82789046,320064,5000,,,,,,,,,,
0.22780675085028482,0.382825608253479,0.06368745,0.18292838,0.4365676,0.85081613,0.3598861694335936,0.04109793,0.1592939,0.4137133,0.82815486,323264,5050,,,,,,,,,,
0.2119450182069319,0.3858678978681565,0.06403808,0.17748028,0.43776387,0.8479126,0.3628976052999496,0.041108936,0.15431975,0.41500854,0.8248829,326464,5100,,,,,,,,,,
0.21505293389288302,0.37797245621681225,0.06301627,0.17357713,0.43340108,0.8406553,0.3557355624437332,0.041010182,0.15171847,0.41095573,0.818014,329664,5150,,,,,,,,,,
0.20317507867646772,0.37436945378780373,0.061901607,0.17280534,0.44454867,0.83615434,0.3523933419585226,0.040039185,0.1507461,0.422496,0.8142164,332864,5200,,,,,,,,,,
0.21664938065088143,0.38057558059692387,0.06364578,0.17804676,0.43742958,0.84571356,0.35853414058685296,0.04142558,0.1560035,0.41512677,0.8240971,336064,5250,,,,,,,,,,
0.2082806540312656,0.3779092121124268,0.06273043,0.17354013,0.43908066,0.8429548,0.35610786318779,0.040222775,0.15194692,0.41730908,0.82160264,339264,5300,,,,,,,,,,
0.21988168989786105,0.38115930855274216,0.06352846,0.17546615,0.43119293,0.83964956,0.3597276723384857,0.041895684,0.15394609,0.41001934,0.81824267,342464,5350,,,,,,,,,,
0.22148346956694748,0.37642306625843064,0.06252631,0.17384869,0.43484348,0.83974457,0.35513414859771725,0.041372024,0.15268137,0.413347,0.81840867,345664,5400,,,,,,,,,,
0.20542373753508666,0.3742847907543183,0.061997283,0.16951661,0.43356094,0.8317512,0.3531676572561266,0.041071285,0.14824688,0.41255185,0.8104931,348864,5450,,,,,,,,,,
0.2104522725659066,0.37544789075851426,0.06265436,0.17034833,0.4332259,0.8327302,0.35449210524559016,0.04128942,0.14956479,0.412605,0.8116816,352064,5500,,,,,,,,,,
0.21022237566145713,0.3803428506851196,0.061701205,0.17067584,0.42889297,0.8530781,0.3598923671245574,0.041258194,0.15016738,0.40859205,0.8325432,355264,5550,,,,,,,,,,
0.23009171309273743,0.3813991379737854,0.06079853,0.170421,0.44072232,0.82704616,0.36100747168064107,0.04042209,0.14982006,0.42043823,0.8067395,358464,5600,,,,,,,,,,
0.21106850727480816,0.3672812950611113,0.060874652,0.17058016,0.43732038,0.82578135,0.3469146859645845,0.04066414,0.14976114,0.4170474,0.80560327,361664,5650,,,,,,,,,,
0.21404061844960176,0.38030534207820893,0.058564838,0.17137249,0.4285328,0.8377944,0.36004639804363253,0.03822267,0.15112892,0.40812194,0.81772244,364864,5700,,,,,,,,,,
0.2061831985476963,0.3800931131839752,0.060332276,0.16811031,0.4218967,0.8334237,0.3601430761814117,0.04014328,0.14840265,0.4018041,0.8135983,368064,5750,,,,,,,,,,
0.20134622666590077,0.3731227719783784,0.0591434,0.16769108,0.4237473,0.83706033,0.3532084995508193,0.03934517,0.14775132,0.40363497,0.81725055,371264,5800,,,,,,,,,,
0.22193125872684447,0.3716738948225975,0.059890036,0.16450737,0.42686886,0.82332736,0.35203949511051147,0.04003413,0.14502993,0.4071663,0.80382013,374464,5850,,,,,,,,,,
0.21372143451057685,0.37134553968906414,0.0597273,0.1688429,0.4180312,0.83779985,0.351778375506401,0.040083393,0.14959942,0.39814696,0.8183072,377664,5900,,,,,,,,,,
0.2107101708074869,0.3677093172073365,0.059775032,0.16595659,0.42200792,0.82836366,0.3483474552631377,0.04031638,0.14662719,0.40251392,0.80921113,380864,5950,,,,,,,,,,
0.2031811460850616,0.37584409594535834,0.05977083,0.1616442,0.42752665,0.83711296,0.3567488962411881,0.040339667,0.14252728,0.4087086,0.8180776,384064,6000,,,,,,,,,,
,,,,,,,,,,,,,0.3587348163127899,0.054605223,0.18700807,0.41847295,0.816307,0.3382192552089691,0.035296217,0.16120078,0.39919513,0.7993331
0.22497597996173194,0.3700178188085556,0.05885319,0.16153666,0.42274177,0.82828075,0.35093910574913034,0.039701194,0.14246315,0.4034075,0.8095317,387264,6050,,,,,,,,,,
0.21178579160599298,0.3647226440906524,0.05833299,0.16148913,0.42004544,0.8323644,0.3457867938280106,0.03943029,0.14254406,0.40089148,0.8136296,390464,6100,,,,,,,,,,
0.20513472773651784,0.37033398866653444,0.057280965,0.16139892,0.42087486,0.8371674,0.3517019069194793,0.038612578,0.14261714,0.40236172,0.8186007,393664,6150,,,,,,,,,,
0.21421088291881019,0.36775153160095214,0.05813463,0.16116379,0.4211851,0.8250366,0.3492183250188828,0.039633226,0.14268088,0.40257317,0.80649704,396864,6200,,,,,,,,,,
0.2158079127317607,0.37251373946666705,0.058205385,0.16186622,0.42016008,0.82789207,0.3539099532365798,0.0394452,0.14344993,0.40137526,0.8094267,400064,6250,,,,,,,,,,
0.2157667662980062,0.3628979021310805,0.05625204,0.1618149,0.41258794,0.82675135,0.3445846682786942,0.037902076,0.14337552,0.39447978,0.80840796,403264,6300,,,,,,,,,,
0.21100221738137112,0.366251481771469,0.057888344,0.16191663,0.41027832,0.83018345,0.348019198179245,0.039760314,0.1438808,0.39211532,0.811589,406464,6350,,,,,,,,,,
0.21236608214190872,0.3664709001779557,0.055240303,0.16166888,0.4226965,0.82287335,0.3483959105610848,0.037262965,0.14362241,0.4045503,0.80474675,409664,6400,,,,,,,,,,
0.22009054808106573,0.361473781466484,0.056242477,0.15831362,0.41811007,0.8329367,0.3434522485733032,0.03820179,0.14021942,0.4001291,0.8149717,412864,6450,,,,,,,,,,
0.2083377764912029,0.3639981728792191,0.056111515,0.1594606,0.41852334,0.82701916,0.3460385876893997,0.037974335,0.14153151,0.40063447,0.8091408,416064,6500,,,,,,,,,,
0.1988069683558148,0.3585332089662553,0.05453327,0.16319671,0.4140929,0.82227254,0.3406884318590161,0.036813356,0.14529039,0.39595842,0.80465704,419264,6550,,,,,,,,,,
0.21156114290733802,0.3553926706314088,0.056496482,0.1550334,0.41783458,0.8244161,0.3378626912832261,0.038779896,0.13771603,0.40047687,0.8067076,422464,6600,,,,,,,,,,
0.2086855048126308,0.360160227417946,0.05498671,0.16032937,0.4097562,0.8285332,0.3424255853891372,0.037190102,0.14265934,0.39207283,0.81074363,425664,6650,,,,,,,,,,
0.2045876980378377,0.3533298587799071,0.054015093,0.15689918,0.40505636,0.8230747,0.33604201138019557,0.037135825,0.1396976,0.38732168,0.80574447,428864,6700,,,,,,,,,,
0.20856272628905037,0.353565211892128,0.054038733,0.15288895,0.40869474,0.816806,0.3361672043800354,0.03639834,0.13557677,0.39170268,0.79914474,432064,6750,,,,,,,,,,
0.20151422999112795,0.358412742614746,0.05527538,0.15498053,0.41272062,0.82933766,0.34107211142778404,0.03794613,0.13771348,0.39520955,0.812087,435264,6800,,,,,,,,,,
0.19834896040604838,0.35189587950706475,0.054167293,0.15692857,0.41234627,0.824066,0.3348582166433336,0.03714427,0.13998055,0.39564535,0.8065811,438464,6850,,,,,,,,,,
0.20644252787877004,0.3527641654014588,0.05395964,0.15377212,0.4066397,0.82390726,0.3357188633084296,0.03687458,0.13688667,0.38974723,0.8065743,441664,6900,,,,,,,,,,
0.21341766766163786,0.35817139387130714,0.053707443,0.15787846,0.40787214,0.8276414,0.3412119433283806,0.03691545,0.14075322,0.39090756,0.8106807,444864,6950,,,,,,,,,,
0.20475476589637503,0.35551064014434813,0.054294266,0.15649848,0.4086194,0.81982964,0.33863181412219995,0.03721319,0.13974364,0.39177537,0.8029963,448064,7000,,,,,,,,,,
0.2097177040446458,0.3539963102340698,0.05468739,0.1539081,0.4089531,0.81783104,0.3373554506897926,0.03798365,0.13744561,0.392074,0.80131,451264,7050,,,,,,,,,,
0.20507505110328278,0.3628852719068527,0.053923585,0.1552855,0.4045507,0.82020885,0.34614369392395006,0.037099145,0.13846543,0.3879454,0.8034867,454464,7100,,,,,,,,,,
0.2139512981785561,0.36284620583057403,0.05381763,0.15366,0.41319036,0.82410294,0.3461671859025956,0.03716628,0.13716945,0.3965582,0.8071612,457664,7150,,,,,,,,,,
0.20854558697804976,0.3620777237415314,0.05245923,0.15681429,0.40754813,0.81405073,0.3454887986183167,0.036031123,0.14035264,0.3908457,0.7972946,460864,7200,,,,,,,,,,
0.2062687375168772,0.35896689981222135,0.053217597,0.1583046,0.40347993,0.81454855,0.3424249285459518,0.036427684,0.14168738,0.3868516,0.7984108,464064,7250,,,,,,,,,,
0.20511607794716427,0.3537264513969421,0.054086704,0.15943697,0.40234646,0.8178851,0.33708233892917633,0.037446856,0.14273922,0.3856602,0.80133665,467264,7300,,,,,,,,,,
0.20693305600416567,0.3506400644779206,0.053360086,0.1519745,0.40873367,0.81171095,0.3342290958762168,0.036825497,0.13555428,0.3923958,0.79536366,470464,7350,,,,,,,,,,
